Country Name,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Niger,"Prevalence of underweight, weight for age (% of children under 5)",40,36.2,38,33.1,34.6,35.8,32,,37.5,31.3,33.4,33.2,34.6
Niger,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
Niger,"Mortality rate, under-5 (per 1,000 live births)",133.3,129.1,126,123.4,121.6,120.2,119.1,118.4,117.7,117,116.3,115.2,
Niger,"Primary completion rate, total (% of relevant age group)",38.69800186,43.41769028,46.86135101,46.74589157,56.62184143,107.584404,70.72927856,103.5912323,,61.73067856,,57.55688095,
Niger,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.789359987,0.794480026,0.81020999,0.814520001,0.826129973,0.824790001,0.83138001,0.838320017,,,,,
Niger,"Agriculture, forestry, and fishing, value added (% of GDP)",35.82138796,33.64676428,33.68099382,32.23501073,33.42904423,32.41699527,35.26295821,35.81687722,37.66166253,36.91488244,38.37691599,36.48102662,
Niger,CPIA public sector management and institutions cluster average (1=low to 6=high),3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.2,3.2,3.2
Niger,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,132,,,
Niger,Terrestrial and marine protected areas (% of total territorial area),,,,,,,17.31713513,17.31709252,17.31709252,17.31709251,18.19902116,18.19902116,18.19902116
Niger,Marine protected areas (% of territorial waters),,,,,,,,,,,,,
Niger,Terrestrial protected areas (% of total land area),,,,,,,17.32,17.31709252,17.31709252,17.31709,18.19902,18.19902039,18.1990204
Niger,"Annual freshwater withdrawals, total (% of internal resources)",36.48222222,38.15809524,39.83396825,41.50984127,43.18571429,49.18571429,49.92,45.17968571,69.47174286,73.80879429,73.80879429,,
Niger,"Annual freshwater withdrawals, total (billion cubic meters)",1.276877778,1.335533333,1.394188889,1.452844444,1.5115,1.7215,1.7472,1.581289,2.431511,2.5833078,2.5833078,,
Niger,Population in urban agglomerations of more than 1 million (% of total population),5.730563363,5.68855308,5.643483519,5.597876268,5.554925781,5.509673927,5.462929164,5.418309993,5.376169915,5.338437998,5.308897695,5.28933079,5.280487693
Niger,Population living in areas where elevation is below 5 meters (% of total population),,,,,,0,,,,,,,
Niger,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,0,,,,,,,
Niger,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,0,,,,,,,
Niger,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
Niger,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
Niger,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,
Niger,SF6 gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
Niger,PFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
Niger,Nitrous oxide emissions (% change from 1990),17.65869216,18.83527909,20.01186601,,,,,,,,,,
Niger,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),8402.107805,8616.053725,9183.894444,9589.209163,10113.27668,10483.4808,11046.79369,11541.29177,12107.39085,12622.55713,13245.90022,,
Niger,Methane emissions (% change from 1990),50.66714176,52.17381317,53.68048459,,,,,,,,,,
Niger,Methane emissions (kt of CO2 equivalent),18087.57186,18809.20136,19745.35085,20976.25535,21928.68235,22759.28684,23836.96966,24913.26747,26094.62279,27251.9331,28579.35341,,
Niger,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
Niger,Total greenhouse gas emissions (% change from 1990),61.9145154,63.68402056,65.39843902,,,,,,,,,,
Niger,Total greenhouse gas emissions (kt of CO2 equivalent),28101.15571,29122.97411,31160.9543,32934.47349,34640.59799,35844.07658,37526.32325,38958.44011,40817.76548,42749.68305,44795.82741,,
Niger,Other greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,
Niger,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-142.9820442,-141.0875664,234.2985229,196.7209778,279.2150116,384.6165161,431.5255127,,,,,,
Niger,CO2 emissions from solid fuel consumption (% of total),24.08978102,26.26716312,20.37222222,19.05201117,20.1870202,16.93893401,18.24192893,,,,,,
Niger,CO2 emissions from solid fuel consumption (kt),330.03,370.367,385.035,341.031,399.703,333.697,359.366,,,,,,
Niger,CO2 emissions (kg per 2017 PPP $ of GDP),0.079783516,0.080143883,0.097679664,0.097149378,0.09948274,0.093299984,0.087593957,0.075651264,0.072615404,0.075650647,0.074369794,,
Niger,CO2 emissions (kg per PPP $ of GDP),0.077783258,0.076544221,0.091449255,0.094675711,0.098114694,0.092176596,0.087429646,0.075651264,0.07091067,0.072572752,0.070425027,,
Niger,CO2 emissions (metric tons per capita),0.08175723,0.080971529,0.105019898,0.105880498,0.111334836,0.104907442,0.100195285,0.087450861,0.086649465,0.092100576,0.090325578,,
Niger,CO2 emissions from liquid fuel consumption (% of total),60.49211679,65.79794326,71.01174603,86.04134078,83.15570707,84.69467005,82.83324873,,,,,,
Niger,CO2 emissions from liquid fuel consumption (kt),828.742,927.751,1342.122,1540.14,1646.483,1668.485,1631.815,,,,,,
Niger,CO2 emissions (kt),1361.057,1399.44,1885.57,1975.01,2156.78,2111.59,2096.26,1901,1956.29,2159.15,2197.95,,
Niger,CO2 emissions (kg per 2015 US$ of GDP),0.186462861,0.187305078,0.228288129,0.227048792,0.232502115,0.218052334,0.20471672,0.176805333,0.169710194,0.176803889,0.173810397,,
Niger,CO2 emissions from gaseous fuel consumption (% of total),0,0,0,0,0,0,0,,,,,,
Niger,CO2 emissions from gaseous fuel consumption (kt),0,0,0,0,0,0,0,,,,,,
Niger,CO2 intensity (kg per kg of oil equivalent energy use),0.614759983,0.728487531,0.830348764,0.624197087,0.686001753,,,,,,,,
Niger,Energy use (kg of oil equivalent per capita),133.8643186,111.9889173,126.7740004,153.736847,148.9927686,,,,,,,,
Niger,Electric power consumption (kWh per capita),43.73017688,46.92441963,48.90164292,47.87382582,50.84654595,,,,,,,,
Niger,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",130.6326797,110.8442295,117.9132904,141.0593961,133.1318153,,,,,,,,
Niger,Renewable energy consumption (% of total final energy consumption),80.67,77.23,72.71,78.7,78.08,78.88,80.25,82.01,81.97,80.74,81.91,,
Niger,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1.023890785,0,0,0.902934537,0.902934537,0.753295669,,,,,,,
Niger,"Electricity production from renewable sources, excluding hydroelectric (kWh)",3000000,0,0,4000000,4000000,4000000,,,,,,,
Niger,Renewable electricity output (% of total electricity output),1.023890785,0,0,0.902934537,0.902934537,0.753295669,,,,,,,
Niger,Electricity production from oil sources (% of total),30.03412969,25.43859649,36.34085213,45.82392777,43.34085779,57.62711864,,,,,,,
Niger,Electricity production from nuclear sources (% of total),0,0,0,0,0,,,,,,,,
Niger,Electricity production from natural gas sources (% of total),0,0,0,0,0,0,,,,,,,
Niger,Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,,,,,,,
Niger,Electricity production from coal sources (% of total),68.94197952,74.56140351,63.65914787,53.2731377,55.75620767,41.61958569,,,,,,,
Niger,Access to electricity (% of population),13.62196922,14.3,14.4,15.15198231,15.73237133,16.6,16.97397804,17.5764389,17.6,18.4574337,18.72191048,18.6,
Niger,"Foreign direct investment, net inflows (% of GDP)",10.14668992,12.16450613,8.923679142,7.03516563,7.575911812,5.467617641,2.897744784,3.028231007,3.638493167,5.552201797,2.624046809,3.98812637,4.157146915
Niger,Cereal yield (kg per hectare),494.8,362.8,520.3,407.7,446.8,551.3,536.5,541.9,554.7,501.5,560.2,349.6,
Niger,Average precipitation in depth (mm per year),151,151,151,151,151,151,151,151,151,151,151,,
Niger,Agricultural irrigated land (% of total agricultural land),,,0.19621723,,,,,0.340879923,0.39246314,0.443256143,0.572164825,,
Niger,Forest area (% of land area),0.950422357,0.940617352,0.930812347,0.921007342,0.911202337,0.901397332,0.891592327,0.881787321,0.871982316,0.862177311,0.852372306,0.842567301,
Niger,Forest area (sq. km),12039,11914.8,11790.6,11666.4,11542.2,11418,11293.8,11169.6,11045.4,10921.2,10797,10672.8,
Niger,Land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Niger,Urban land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Niger,Urban land area where elevation is below 5 meters (sq. km),,,,,,0,,,,,,,
Niger,Rural land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Niger,Rural land area where elevation is below 5 meters (sq. km),,,,,,0,,,,,,,
Niger,Arable land (% of land area),11.92073893,12.31546538,12.55230126,13.26280887,13.26280887,13.26280887,13.81542591,13.97331649,13.97331649,13.97331649,13.97331649,13.97331649,
Niger,Agricultural land (% of land area),34.72171785,35.1164443,35.35328018,36.0637878,36.0637878,36.07405068,36.62666772,36.7845583,36.7845583,36.7845583,36.7845583,36.7845583,
Niger,Agricultural land (sq. km),439820,444820,447820,456820,456820,456950,463950,465950,465950,465950,465950,465950,
Nigeria,Urban population (% of total population),43.48,44.366,45.246,46.118,46.982,47.838,48.683,49.519,50.344,51.157,51.958,52.746,53.521
Nigeria,Urban population,69982300,73409645,76952556,80580193,84275849,88019904,91848722,95817238,99876265,104004479,108242753,112560662,116965442
Nigeria,Urban population growth (annual %),4.817232665,4.781297732,4.713374585,4.606379879,4.484246034,4.346763549,4.257992685,4.229970859,4.148946368,4.050189568,3.994245224,3.911587634,3.838622955
Nigeria,"Population, total",160952853,165463745,170075932,174726123,179379016,183995785,188666931,193495907,198387623,203304492,208327405,213401323,218541212
Nigeria,Population growth (annual %),2.744378852,2.764062379,2.749288878,2.697474043,2.628123853,2.541187462,2.507034086,2.52731692,2.496644904,2.448200698,2.440608885,2.406363381,2.380007155
Nigeria,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),34.9,,33.8,,,32.3,,,30.9,,,,
Nigeria,"Prevalence of underweight, weight for age (% of children under 5)",,24.2,,,20.6,19.5,31.5,,21.8,,18.4,,
Nigeria,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
Nigeria,"Mortality rate, under-5 (per 1,000 live births)",135.7,133.4,131.4,129.6,128,126.4,124.7,122.4,119.6,116.8,113.8,110.8,
Nigeria,"Primary completion rate, total (% of relevant age group)",72.99082947,,,,,,,,,,,,
Nigeria,"School enrollment, primary and secondary (gross), gender parity index (GPI)",0.897220016,0.908169985,0.954400003,0.952579975,0.956820011,,0.930320024,,0.969380021,,,,
Nigeria,"Agriculture, forestry, and fishing, value added (% of GDP)",23.89370409,22.23471099,21.85995862,20.75862283,19.99025477,20.63189348,20.98310971,20.84657143,21.20377372,21.90629593,24.14330587,23.35705876,23.69187184
Nigeria,CPIA public sector management and institutions cluster average (1=low to 6=high),2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
Nigeria,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,131,,,
Nigeria,Terrestrial and marine protected areas (% of total territorial area),,,,,,,11.61073496,11.61069961,11.61069961,11.61069763,11.61069763,11.60825225,11.60825225
Nigeria,Marine protected areas (% of territorial waters),,,,,,,0.0169521,0.016709309,0.016709309,0.016709,0.016709,0.016709292,0.0167093
Nigeria,Terrestrial protected areas (% of total land area),,,,,,,13.93,13.92958361,13.92958361,13.92958,13.92958,13.92664909,13.9266491
Nigeria,"Annual freshwater withdrawals, total (% of internal resources)",5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,5.643438914,,
Nigeria,"Annual freshwater withdrawals, total (billion cubic meters)",12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,,
Nigeria,Population in urban agglomerations of more than 1 million (% of total population),15.35563399,15.43947467,15.52916611,15.62846444,15.74250134,15.87367993,16.01398392,16.15486471,16.30464719,16.47126862,16.65154184,16.85184726,17.07070701
Nigeria,Population living in areas where elevation is below 5 meters (% of total population),,,,,,3.525760877,,,,,,,
Nigeria,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,2.717753128,,,,,,,
Nigeria,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,0.808007749,,,,,,,
Nigeria,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
Nigeria,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
Nigeria,Disaster risk reduction progress score (1-5 scale; 5=best),,4,,,,,,,,,,,
Nigeria,SF6 gas emissions (thousand metric tons of CO2 equivalent),434,,,,,,,,,,,,
Nigeria,PFC gas emissions (thousand metric tons of CO2 equivalent),15,,,,,,,,,,,,
Nigeria,Nitrous oxide emissions (% change from 1990),82.03336016,83.85369376,85.67402737,,,,,,,,,,
Nigeria,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),32202.73585,33227.98042,34395.7268,35429.61537,35955.40134,36059.15751,38525.13856,39662.52362,40043.13247,40849.77892,41196.30278,,
Nigeria,Methane emissions (% change from 1990),34.95738382,36.30695765,37.65653149,,,,,,,,,,
Nigeria,Methane emissions (kt of CO2 equivalent),143412.4052,145721.2479,146252.2331,143561.0133,144981.7686,144436.0788,145045.8089,148911.734,151730.1217,155074.7593,151059.7744,,
Nigeria,HFC gas emissions (thousand metric tons of CO2 equivalent),574,,,,,,,,,,,,
Nigeria,Total greenhouse gas emissions (% change from 1990),78.96996454,81.78009266,84.35868592,,,,,,,,,,
Nigeria,Total greenhouse gas emissions (kt of CO2 equivalent),271562.9226,280956.332,284111.8858,296354.0768,306117.3401,299724.3287,307195.0662,311186.0027,320860.8254,332247.0358,322336.5011,,
Nigeria,Other greenhouse gas emissions (% change from 1990),712.9656474,712.9656474,712.9656474,,,,,,,,,,
Nigeria,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",17004.01123,22113.42041,26353.76904,37886.75732,48219.68066,37563.82471,38585.78662,,,,,,
Nigeria,CO2 emissions from solid fuel consumption (% of total),0.113166538,0.08261436,0.127478149,0.105982659,0.104140275,0.115282478,0.111613171,,,,,,
Nigeria,CO2 emissions from solid fuel consumption (kt),102.676,84.341,128.345,117.344,121.011,124.678,121.011,,,,,,
Nigeria,CO2 emissions (kg per 2017 PPP $ of GDP),0.115190909,0.115386755,0.111098732,0.118113847,0.117987279,0.107861656,0.11275921,0.109499532,0.112535999,0.115831865,0.110483162,,
Nigeria,CO2 emissions (kg per PPP $ of GDP),0.120789519,0.118532127,0.114408035,0.120463581,0.118184727,0.109619568,0.113840862,0.109499532,0.109894081,0.111119172,0.104622848,,
Nigeria,CO2 emissions (metric tons per capita),0.559512915,0.574122748,0.56054551,0.618778681,0.640072081,0.585591675,0.587371085,0.560638215,0.572783212,0.588005207,0.537510175,,
Nigeria,CO2 emissions from liquid fuel consumption (% of total),65.4749256,68.68486042,56.24335916,56.23704841,57.36551291,50.12075266,56.87536617,,,,,,
Nigeria,CO2 emissions from liquid fuel consumption (kt),59405.4,70120.374,56625.814,62265.66,66658.726,54205.594,61664.272,,,,,,
Nigeria,CO2 emissions (kt),90055.2,94996.5,95335.3,108116.8,114815.5,107746.4,110817.5,108481.2,113633.1,119544.1,111978.1,,
Nigeria,CO2 emissions (kg per 2015 US$ of GDP),0.233390609,0.233787418,0.225099368,0.239312833,0.239056391,0.218540663,0.228463695,0.221859196,0.228011444,0.234689264,0.223852149,,
Nigeria,CO2 emissions from gaseous fuel consumption (% of total),22.27764135,27.45311098,28.7007946,25.87964053,28.14312048,30.02769487,29.38808615,,,,,,
